File ID,Transcript,Duration (s),Word Count
Kelantan_003_001_001_076,tak dok baruh,1.5228125,3
Kelantan_003_001_001_078,oh tok kenal baruh dio ore wakaf che yeh,3.4558125,9
Kelantan_003_001_001_079,takdok baruh kali baruh baruh tuh sawoh padi,3.99975,8
Kelantan_003_001_001_081,kalu katonyo ore kedah bendang,2.125625,5
Kelantan_003_001_001_084,ado ado sawoh padi ko ado baruh,2.92875,7
Kelantan_003_001_001_086,oh gitu,2.5380625,2
Kelantan_003_001_001_088,baruh,1.2373125,1
Kelantan_003_001_001_089,banyok lah kito gak buke kito lah ore lain kade kade ado ore gi ngail ado,6.019375,16
Kelantan_003_001_001_090,ado ore apo nih,2.787875,4
Kelantan_003_001_001_091,ngail so pahtu ah tehe pukat ike darat ah tengok sek sek ni dok post kat facebook kae,7.7815,18
Kelantan_003_001_001_092,masok ike bulih ike darat sedap loni,3.140875,7
Kelantan_003_001_001_094,musim musim hujan ni gak make pulut ike kering sedap,4.900875,10
Kelantan_003_001_001_096,make dop,1.3959375,2
Kelantan_003_001_001_099,pulut pulut,1.142125,2
Kelantan_003_001_001_101,ah make blako,2.007875,3
Kelantan_003_001_001_102,bagus bagus bagus ah ni apo ni mmm make ikan jeruk,7.297,11
Kelantan_003_001_001_104,ikan kembung lah yo ikan jeruk ikan budu ore panggil ado jugok panggil ikan budu ado panggil ikan jeruk,5.1141875,19
Kelantan_003_001_001_106,yo goreng denga ikan yo goreng denga telur ah sedap,4.6295,10
Kelantan_003_001_001_107,buh asam lima ghenyek asam lima,2.0135,6
Kelantan_003_001_001_108,sedap makan nasi hujan hujan loni hujan hujan musim loni ado ikan gotuh,3.2995,13
Kelantan_003_001_001_110,oh kito beso makan kalu beso makan nasi skalo duo pinggey gak loni tigo pinggey,5.939625,15
Kelantan_003_001_001_112,teringin nok makan,0.95175,3
Kelantan_003_001_001_114,oh ikan ikan jeruk ikan tuh kan ikan jeruk ore panggil ikan jeruk lah dio goreng pahtu gak,5.36675,18
Kelantan_003_001_001_115,kito pecoh telur tuh pecoh sekali nga ikan letok atas ikan tuh pehe,4.5309375,13
Kelantan_003_001_001_116,ah pahtu ghenyek asam lima sedap lah masam masam masin nga telur,5.00825,12
Kelantan_003_001_001_118,ah bulih lah,1.700875,3
Kelantan_003_001_001_119,sedaplah makan nasi cicoh nga sambal nasi panas panas kae hujan hujan nih,4.4001875,13
Kelantan_003_001_001_120,musim musim banjir nih sedap nyakut molek,3.51875,7
Kelantan_003_001_001_122,hoo lapar deh,1.5863125,3
Kelantan_003_001_001_123,mmm siye dio pahni kito gi make,3.278375,7
Kelantan_003_001_001_125,pahtu,1.6815,1
Kelantan_003_001_001_127,banjir cerito banjir kae cerito banjir ni,2.624125,7
Kelantan_003_001_001_129,dok lah pahtu haritu dan dok naik perahunyo tok dan naik lah perahunyo,3.278375,13
Kelantan_003_001_001_131,mmm pahtu ado nih ado kemusnahan harta bendo,5.279625,8
Kelantan_003_001_001_133,oh gitu,2.189125,2
Kelantan_003_001_001_134,oh rumoh nenek dekat denga rumoh-rumoh  ni lah kiro sekapung jugok lah,5.58375,12
Kelantan_003_001_001_136,mmm gitu maso tuh joh brapo eh maso tuh duo ribu duo kito ingat kito joh pat,3.6485,17
Kelantan_003_001_001_138,kito joh pat duo ribu duo,1.68375,6
Kelantan_003_001_001_139,eh joh ho nok masuk joh pat,2.725125,7
Kelantan_003_001_001_141,oh joh satu kot gitu skoloh naik air skoloh,3.2888125,9
Kelantan_003_001_001_142,oh gitu skoloh naik skoloh,4.1001875,5
Kelantan_003_001_001_144,skoloh skoloh rendoh skoloh mano skoloh mono dulu,3.4771875,8
Kelantan_003_001_001_146,skoloh kota naik air skoloh kota,3.702125,6
Kelantan_003_001_001_147,dok lah bukan ado sain skoloh kota ni sekolah kebangsaan kota,4.0344375,11
Kelantan_003_001_001_149,ah gitu,3.2360625,2
Kelantan_003_001_001_151,ah ingat ko skoloh tuh buat pusat pusat ni pusat ore mindoh banjir,7.2295,13
Kelantan_003_001_001_153,sebelum masuk kelas tuh,3.014,4
Kelantan_003_001_001_155,oh gitu deh,2.7326875,3
Kelantan_003_001_001_157,pahni suko banjir tokleh kito dok sini tok dey main banjir,5.584375,11
Kelantan_003_001_001_159,besar doh deh,1.8718125,3
Kelantan_003_001_001_161,hoo jolo doh jame budok-budok dulu suko main banjir,3.78775,9
Kelantan_003_001_001_163,oh jolo jugok deh,1.7131875,4
Kelantan_003_001_001_165,yo doh besar dio lain sikit sero,3.44525,7
Kelantan_003_001_002_006,tok tengok ah tu,1.6330625,4
Kelantan_003_001_002_008,ado ah mmm ado sekadar hiasan hiasan,5.0923125,7
Kelantan_003_001_002_010,ah bakpo dekat amir ado ko,3.758625,6
Kelantan_003_001_002_012,ah tok kelih,3.672,3
Kelantan_003_001_002_014,iyo,1.0056875,1
Kelantan_003_001_002_016,iyo rumoh naik lah air,2.3785625,5
Kelantan_003_001_002_018,dale koloh tuh naik sokmo doh dale gelas pun kalu dae nok naik jugok,4.9403125,14
Kelantan_003_001_002_020,hok tuh hok tuh hok alik tuh kot alik pasir puteh kot,3.869,12
Kelantan_003_001_002_022,mmm mmm,1.0911875,2
Kelantan_003_001_002_024,iyo,0.952625,1
Kelantan_003_001_002_026,gapo namo tuh,2.2276875,3
Kelantan_003_001_002_028,gapo,1.195125,1
Kelantan_003_001_002_030,gapo,1.0911875,1
Kelantan_003_001_002_032,gapo sebab sebab isti istilah tok rajin dengar kae gapo namo,4.886375,11
Kelantan_003_001_002_034,gapo tuh,1.0219375,2
Kelantan_003_001_002_036,tapi rasonyo ado lah teringat banjir teruk jugok lah sapa sapa nih,7.3936875,12
Kelantan_003_001_002_038,ah bulih naik perahu,1.8186875,4
Kelantan_003_001_002_040,rumoh takdok perahulah tapi dale kapung tuh ado,3.5658125,8
Kelantan_003_001_002_041,hoo hoo,1.40775,2
Kelantan_003_001_002_043,mmm ccedey dohlah,2.2975,3
Kelantan_003_001_002_044,siap buak buak bayaran lagi sapo nok naik,3.7050625,8
Kelantan_003_001_002_046,tahulah kito tok naik tapi bunyi kato ado ak buak bayaran lah ore kato amik kesempatan,6.1924375,16
Kelantan_003_001_002_048,oh biaso doh,2.424875,3
Kelantan_003_001_002_050,sebab kawasan kapung tuh kawasan rendoh tu lah dio jadi naik air sapa paras pinggey jugok lah,10.0615,17
Kelantan_003_001_002_053,rajin lah jugok nipulah kalu tok rajin jejok kae,4.3475,9
Kelantan_003_001_002_055,main air maso tuh ah budok lagi main air pahtu balik rumoh tuh ah naik meroh meroh,8.93675,17
Kelantan_003_001_002_057,oh yolo lah tuh eh sebab air mari blako air dari mmano tok tahulah,6.1605625,14
Kelantan_003_001_002_058,capur blako kae kitonyo suko tok rajin main main bulihlah nyakit,6.5465625,11
Kelantan_003_001_002_060,ah dok,0.952625,2
Kelantan_003_001_002_062,rumoh ore lain lah,1.863375,4
Kelantan_003_001_002_064,tak dok sapa nyelam,1.9650625,4
Kelantan_003_001_002_066,takut nok nyelam air bukan jernih pun,3.4205625,7
Kelantan_003_001_002_068,ah tak dok pindoh lah,2.0091875,5
Kelantan_003_001_002_070,mmm takdok lah teruk pun,2.7366875,5
Kelantan_003_001_002_072,baruh,1.195125,1
Kelantan_003_001_002_074,baruh tuh gapo,2.0535,3
Kelantan_003_001_002_076,oh sawoh padi,2.6645,3
Kelantan_003_001_002_078,ado,0.98725,1
Kelantan_003_001_002_080,ado baruh lah rumoh kito,2.99975,5
Kelantan_003_001_002_082,alik alik pasir puteh tuh ado ko,3.0229375,7
Kelantan_003_001_002_085,gapo,1.1085,1
Kelantan_003_001_002_087,pulut make blako kito,2.667375,4
Kelantan_003_001_002_089,ike jeruk ike-ike gapo,4.2435625,4
Kelantan_003_001_002_091,ah tok rajin lah pulok,2.5280625,5
Kelantan_003_001_002_094,oh beso make lah kae sebab tu lah oyak,3.0500625,9
Kelantan_003_001_002_096,kalu make make denga ikan jeruk tuh dohtu,2.9791875,8
Kelantan_003_001_002_099,oh bulih lah nok tera buat lepah nih tok tahu lah pulok,3.1004375,12
Kelantan_003_001_002_102,dohlah lapar nih kecek pasal make ni pulok,2.8579375,8
Kelantan_003_001_002_104,oh banjir,1.967875,2
Kelantan_003_001_002_106,tak dok pengalaman banjir ko,2.18575,5
Kelantan_003_001_002_108,tok dan naik kito ore tok wi naik,2.8575,8
Kelantan_003_001_002_110,sebab rumoh nenek naik air alik dapur dio tuh mace rendoh sikit adolah kemusnahan bahagian dapur tuh,10.4533125,17
Kelantan_003_001_002_112,sekapung jah gi main air rumoh nenek lah,3.41625,8
Kelantan_003_001_002_114,joh duo,1.2644375,2
Kelantan_003_001_002_116,skoloh,1.125875,1
Kelantan_003_001_002_118,gapo,1.1605,1
Kelantan_003_001_002_120,ah skoloh kat koto,3.40175,4
Kelantan_003_001_002_123,oh iyo ko skoloh tuh naik air jugok lah,6.28825,9
Kelantan_003_001_002_125,kalu kat pade gak po kolam doh,3.0461875,7
Kelantan_003_001_002_127,rasonyo skoloh tuh pernah buat rasonyo,4.7673125,6
Kelantan_003_001_002_129,ingat hari tuh sekali ado keno nyipe gapo tau,3.2348125,9
Kelantan_003_001_002_130,bekas ah ore duduk nilah,2.6108125,5
Kelantan_003_001_002_131,sebelum mula sebelum mulo eh belajar tuh,4.996625,7
Kelantan_003_001_002_133,ah keno nyipe keno nyipe sikit lah sebab bekas apo keno pindah  gapo kae,6.2853125,14
Kelantan_003_001_002_135,takpo lah tok main pun,2.39025,5
Kelantan_003_001_002_137,mmm ah sekurang kurangnyo ado jugok lah pengalaman hok jame dulu tuh,6.60025,12
Kelantan_003_001_002_139,mmm besar pun suko jugok,3.2043125,5
Kelantan_003_001_002_142,dio dio lain sikit pasal ah kecik nga besar nih,4.5670625,10
Kelantan_003_005_001_002,nurul nurul ikuk dok perkembange semaso loni ah isu isu sosio loni,7.4615,12
Kelantan_003_005_001_004,la tok kea tok ikuk lasung baco surak kobar tok kea tok rajin denga ore royak,3.6600625,16
Kelantan_003_005_001_006,ah isu sosia isu sosia ni isu keruntuhe akhlak deh,4.6004375,10
Kelantan_003_005_001_008,ah isu sosia nih belaku pado golonge mudo jah ore tuwo nih tak dok mano doh mugo ore tua tok reti doh ore tuwo nok koh doh,9.751,27
Kelantan_003_005_001_009,ah apa ni,1.74125,3
Kelantan_003_005_001_010,ngapo dio nurul nurul pahe tente gejalo sosial keruntuhe akhlak ni,3.960625,11
Kelantan_003_005_001_011,gapa dio nurul fahe,1.6974375,4
Kelantan_003_005_001_013,mmm nurul tahu la mace isu tahu isu gapo gapo dio ko penyebab ko faktor punco ko satu isu ah,9.7915625,20
Kelantan_003_005_001_015,ah dok nanti nanti kito ake gih pado punco dio dok,4.931625,11
Kelantan_003_005_001_016,tapi nok tahu sejauh mano nurul tahu pasa isu sosia nih isu sosia nih meliputi isu gapo dio,5.8064375,18
Kelantan_003_005_001_018,ah contoh isu  gapo,2.3339375,4
Kelantan_003_005_001_020,isu mat rempit ko,3.53625,4
Kelantan_003_005_001_022,ah isu gapo lagi selain daripado tuh,2.546125,7
Kelantan_003_005_001_024,alo banyok kea bue bayi pergaule bebah,5.379375,7
Kelantan_003_005_001_026,mmm banyok isu gejala sosia nih,3.9735,6
Kelantan_003_005_001_027,mmm banyok lah nok oyak tuh tak terbile denge jari,6.33325,10
Kelantan_003_005_001_028,dio masoloh loni iyo mace masaloh ni setiap zame ado masaloh dio dok,7.103875,13
Kelantan_003_005_001_030,tapi kito tu lah kito keno mengatasi lah sebaknyo kito raso perkaro nih tok leh kito biar gitu sebak generasi oghe oghe mudo la ni hok nok,11.3446875,27
Kelantan_003_005_001_032,ah ya betul betul betul,3.9895,5
Kelantan_003_005_001_033,ah bagi nurul lah,3.442625,4
Kelantan_003_005_001_036,gapo dio,1.8541875,2
Kelantan_003_005_001_037,sebak-sebak sebak musabab dio apo nih berlakunyo gejala sosia nih,5.9443125,10
Kelantan_003_005_001_038,keruntuhe akhlak remajo nih,2.8328125,4
Kelantan_003_005_001_040,iyo lah sbenanyo dari segi sbenanyo dari segi faktor faktor,5.6708125,10
Kelantan_003_005_001_042,bakpo tuh atah diri sediri tuh cubo hurai sikit atah diri sediri dio tak dok gapo dio lagi dio sediri ko dio hok caghi diri sediri,6.977625,26
Kelantan_003_005_001_044,yolo lah mace diri sediri tuh dio tak dok mace dio tak dok bokali jati diri ko guano tulun oyak sikit tak dok agamo ko guano ko ah,9.1486875,28
Kelantan_003_005_001_047,tapi kalu dio ilmu gapo agamo nih dio keno aja,5.0881875,10
Kelantan_003_005_001_048,sapo dio pelu ngajar tuh ah dok kito tok leh,4.262375,10
Kelantan_003_005_001_050,oh gitu dok ado kea,3.3049375,5
Kelantan_003_005_001_051,ah hadih nabi dio oyak hadih nabi oyak bersabda ah anok itu ibarak kaen putih,6.15,15
Kelantan_003_005_001_054,pahtu kan sapo yang mencorak kea kaen putih tuh,3.6873125,9
Kelantan_003_005_001_056,ah betul betul betul,2.4351875,4
Kelantan_003_005_001_058,pahtu ibu bapo nih kade kade ibu bapo pun tok tahu,4.0954375,11
Kelantan_003_005_001_059,nok ngaja anok gano paka besa nga gitu jah,3.4336875,9
Kelantan_003_005_001_061,dok,1.1489375,1
Kelantan_003_005_001_062,faktor faktor dio lah faktor diri sediri tuh lain doh la faktor diri sediri tuh kehendok keingine dio,6.16925,18
Kelantan_003_005_001_063,atau pun pemberontakea dale diri dio untok nok bebah ko untok nok merasai nok cubo nok gapo dok,6.8266875,18
Kelantan_003_005_001_064,acu nok acu cubo try teh,2.33025,6
Kelantan_003_005_001_066,gak mok pok pulok mok pok ni hok lah kade kade mok pok nih sibuk kijo ko,6.633375,17
Kelantan_003_005_001_067,tok dea nok cagho ko anok ko atau pun anok rama,3.56425,11
Kelantan_003_005_001_068,oh lah dio gitu lah kade kade anok-anok nih kure perhatiea kure kasih sayea kure cakno ore kato gak,8.1023125,19
Kelantan_003_005_001_070,oh dio caghi saeng lah caghi saeng saeng mulonyo kito bersaeng,7.4333125,11
Kelantan_003_005_001_072,iyo lah iyo kalu kito ngaji dale antologi sosiologi nih dio pangge agen of sosialisasi,8.6218125,15
Kelantan_003_005_001_073,agen pembentuk,1.8120625,2
Kelantan_003_005_001_074,saeng rakan sebayo lah saeng tu rakan sebayo ibu bapo diri sediri dok pahtu persekitare sekoloh tuh,10.801125,17
Kelantan_003_005_001_075,persekitare dio ah persekitare tu yang menyebabkea kito nih terpengaruh denge sesuatu tuh,6.5368125,13
Kelantan_003_005_001_076,tengok kito tengok saen kito nok buwak kito pun nok buwak,3.003625,11
Kelantan_003_005_001_077,ah panda panda dio maen gitu lah tu lahkito apo nih kito rusing nyo,8.613125,14
Kelantan_003_005_001_079,dok ko nurul kato gano,2.0355,5
Kelantan_003_005_001_081,ah nurul ado rajin menghadapi masaloh ko mace menghadapi masaloh ko atau pun pernoh mende,5.1201875,15
Kelantan_003_005_001_082,pernah mendengar masolah ko melihat masaloh gini depe mato sediri ko ado kajian keh sediri ko gano,8.0310625,17
Kelantan_003_005_001_085,oh betul betul,1.2956875,3
Kelantan_003_005_001_086,hok tuh kito rusing loni tuh kalu pakat hanyut belako gak sapo dio nok tu dok,5.188,16
Kelantan_003_005_001_087,ko jauh ko jauh,1.9158125,4
Kelantan_003_005_001_089,lagi kalu kito kiro kese kese dio tuh gapo dio kese dio bagi nurul lah kese kese dio nih oghe kato hok lah,6.9145,23
Kelantan_003_005_001_090,kese gejalo sosio nih gapo dio tadi kito kato punca dok kese dio tu go dio hok nurul bulih oyak,7.9845,20
Kelantan_003_005_001_092,masyarakat bahayo deh pahtu kese kepado keluargo keluargo gano keluargo,7.517125,10
Kelantan_003_005_001_094,mesti malu mok air muka mok pok dok,3.7129375,8
Kelantan_003_005_001_095,mmm iyo lah iyo malu air muko mok pok pahtu gak apo nih ah nih,8.4905625,15
Kelantan_003_005_001_096,kepado negaro kito rugi lah tenago tenago nih sebak kito bulih guno kea tenagotenago oghe kato modal ise modal ise nih bulih la untok pembangune negaro nih,10.1108125,27
Kelantan_003_005_001_097,kalu oghe mudo hanyut lagu gak kito nok harak ko sapo doktok kea nok harak ko mat indon ko mat bangla maghi nih loni pun rama doh mat bangla melayu loni malah kijo dok,10.3198125,34
Kelantan_003_005_001_098,mmm duk kait kelapo sawit mat bangla duduk ape nih duduk kijo mano mano pun mat indon,10.6348125,17
Kelantan_003_005_001_100,oghe luar negaro dok kito import kea,3.274,7
Kelantan_003_005_001_101,anok wat gano mugo kito kekurange tenago sebak tuh kito rugi sangat tuh,4.677375,13
Kelantan_003_005_001_102,pembangune modal ise tuh holah slow sikit,4.2928125,7
Kelantan_003_005_001_105,nih apo nih gejala sosia deh raso raso gejala gejala sosia nih bulih diselesai ko dok,6.7179375,16
Kelantan_003_005_001_107,ya ya kito keno apo nih sumo pihok keno bekerjasamo deh,6.728,11
Kelantan_003_005_001_108,ok betul betul harak harak kito mendapat mmm apo nih dapat menyelesaikea apo nih gejalo nih deh,9.9105625,17
Kelantan_003_005_001_109,ok ye ok bye,4.2361875,4
Kelantan_003_005_002_002,tak ikuk pung,2.0066875,3
Kelantan_003_005_002_004,ado lo jugok denga sikit sikit tuh,3.651125,7
Kelantan_003_005_002_007,gapo hok sayo pehe apo pehe,3.28875,6
Kelantan_003_005_002_010,gano eh sokmo sokmo la kea pasa punco,4.6544375,8
Kelantan_003_005_002_011,sokmo sokmo ah kalu jadik gapo gapo mesti saloh mok ayoh,5.9156875,11
Kelantan_003_005_002_013,ah isu gapo,3.058125,3
Kelantan_003_005_002_015,mat rempit,1.951,2
Kelantan_003_005_002_017,pemimpin akea datea,2.9821875,3
Kelantan_003_005_002_019,hok sbena ko,1.9788125,3
Kelantan_003_005_002_021,faktor-faktor kalu sayo la atah diri sediri lah faktor dio,5.7190625,10
Kelantan_003_005_002_023,ah contoh la kea,3.0100625,4
Kelantan_003_005_002_025,ah ada lebih pada agama lah,2.787125,6
Kelantan_003_005_002_028,walaupun diajar tapi diri sediri tak amalkea tak boleh juga,5.1429375,10
Kelantan_003_005_002_030,ibu bapa lah,1.700125,3
Kelantan_003_005_002_032,eh start lah buat hal,2.64775,5
Kelantan_003_005_002_035,selaen ibu bapo kea saeng hok paling rapak,3.0936875,8
Kelantan_003_005_002_037,nok buwak jugok,2.2575625,3
Kelantan_003_005_002_039,betul la tuh,2.2854375,3
Kelantan_003_005_002_041,setakak nih tak dok lagik lah tapi hari tuh maso,5.6238125,10
Kelantan_003_005_002_043,ah penoh lah maso tuh lewak pagik dale,4.15275,8
Kelantan_003_005_002_044,ah dale pukul epat pagik gituh lah,4.097,7
Kelantan_003_005_002_047,ah sepanje jale tuh napok la ah muto barise muto tuh dok,6.209875,12
Kelantan_003_005_002_048,tengok tengok so so far tengok tuh melayu buke nok kato lah tapi majoritinyo melayu,9.237625,15
Kelantan_003_005_002_050,kalu contohlah sayo kato mat rempit takdi dok,3.3445,8
Kelantan_003_005_002_051,kese dio maso depe lah sarin,5.0068125,6
Kelantan_003_005_002_053,loni pun kijo besabesa pun jugok ore nih kea,6.075875,9
Kelantan_003_005_002_055,bulih jah kito amik langkoh-langkoh dio tapi nok hapuh teruh tuh meme tok leh lah meme ado jugok la,7.94325,19
Kelantan_004_002_001_002,gapo dio oloh serabut lah mu nigak ngaca ore sokmo,3.7485625,10
Kelantan_004_002_001_004,bilo,1.18175,1
Kelantan_004_002_001_006,emi jjupo nga aku buke mu,2.8965,6
Kelantan_004_002_001_008,ah pandai lah,1.807375,3
Kelantan_004_002_001_009,sajo ore kae doh lah lamo tok jjupo pahtu gak,2.481625,10
Kelantan_004_002_001_010,tahu kito ado tuh gak wak tok tahu gitu jah,4.1360625,10
Kelantan_004_002_001_012,tak po beso doh gitu sain,3.359875,6
Kelantan_004_002_001_014,ho lah siap komen gapo ti gilo lawanyo dio ti,6.124625,10
Kelantan_004_002_001_016,gold gold purple ti,2.4105,4
Kelantan_004_002_001_017,ti jolo aku baru perase dio amik tema sapo safi rania gold,6.0444375,12
Kelantan_004_002_001_020,rozita che we tuh ngepen tuh,2.8733125,6
Kelantan_004_002_001_021,ha purple gold lah hok ye hok ngepen rania gold,4.239125,10
Kelantan_004_002_001_023,oh pink pink lawa sangat,2.4561875,5
Kelantan_004_002_001_025,oh ado gambar maso akad nikoh,2.989125,6
Kelantan_004_002_001_027,ore kelate,1.3496875,2
Kelantan_004_002_001_029,lamo doh che mat jugok tuh,2.7110625,6
Kelantan_004_002_001_031,ah che mat rosli,1.86325,4
Kelantan_004_002_001_033,tuh che mat jugok,1.64425,4
Kelantan_004_002_001_034,ti comei sangat kae,1.9708125,4
Kelantan_004_002_001_036,ah dok sebab aku dok nilah tahulah dio nikoh duo puluh haribulan pahtu,5.295,13
Kelantan_004_002_001_037,duo puluh haribulan lepas lah minggu lepas baru kae duo puluh haribulan,4.1504375,12
Kelantan_004_002_001_038,pahtu kak long lah oyak kat aku tinah gapo ajok lah gi skali dio nikoh gapo,4.406,16
Kelantan_004_002_001_039,aku kae dok serabut nge assignment presentation apo sumo oyak lah ko sek dio mitok maaf banyoklah assignment presentation sumo,6.8559375,20
Kelantan_004_002_001_040,sek dio pun oyak  gilah sain tak polah tuh,3.9749375,9
Kelantan_004_002_001_041,sek dio tuh bukenyo sapo dio lagi mek long nge tinah lah oyak ginilah sain deh,5.8761875,16
Kelantan_004_002_001_042,dio nikoh pun toksey gi pahtu gak aku nikoh pahni mesti tok mari jugok aku nok boikot mari kito pakat boikot tini oyak toksey mari kalu aku nikoh,7.37525,28
Kelantan_004_002_001_044,dio cikgu cikgu tadika  raso dekat farlim tau dok tadika farlim,3.7413125,11
Kelantan_004_002_001_045,dekat nuh usm kubang kerian,2.32675,5
Kelantan_004_002_001_047,bakal tune ore tuh,1.2049375,4
Kelantan_004_002_001_049,yang dok sore lagi kae dio kato single bakal tunang dengan bakal isteri,5.369625,13
Kelantan_004_002_001_051,tuh lah ti mat jugok ramai lah che mat nih kalu namo kelate gak che mat,4.5648125,16
Kelantan_004_002_001_053,banyok pulok ti story gak sikit,4.394375,6
Kelantan_004_002_001_056,oyak jugok ti time bahagio bahagio time buke time sengsaro time ado krisis tu krisis jugok deh lagu tulah ti,6.593,20
Kelantan_004_002_001_058,tulah ti meme loni musim ore nikoh ti deh,3.05925,9
Kelantan_004_002_001_060,bule duo belah musim ore nikoh sebabnyo cuti skoloh,4.699125,9
Kelantan_004_002_001_062,eh nawa,1.7610625,2
Kelantan_004_002_001_064,nawa kae aku gi pat dio nikoh haritu,3.0084375,8
Kelantan_004_002_001_065,tahu ko dok ti nawa ti,3.530875,6
Kelantan_004_002_001_066,doh isi doh,2.9851875,3
Kelantan_004_002_001_068,bahagio sangat ti ya allah syoknyo ti rasa mace so sweet sangat,5.369625,12
Kelantan_004_002_001_070,hola dio kae sambung master sekali nge aku,2.850125,8
Kelantan_004_002_001_072,ha tulah sebab haritu,2.58175,4
Kelantan_004_002_001_074,zati ho zati sain aku zati,2.3153125,6
Kelantan_004_002_001_075,takdok lagi hoo,1.6525,3
Kelantan_004_002_001_077,merancang kot ceh merancang takdok rezeki lagi kot deh,3.173875,9
Kelantan_004_002_001_078,tapi gak nawa tuh rezeki dio tuh cepat lah kato kae baru jah nikoh haritu,4.536625,15
Kelantan_004_002_001_080,nawa zati nga kak nisa,2.3045625,5
Kelantan_004_002_001_082,holah nawa ho nawa,2.3365,4
Kelantan_004_002_001_083,holah nawa ho nawa kae haritu kae aku gi skali maso dio nikoh kae naek bas nga dio sekali nanti balik ganu ganu lah,6.97675,24
Kelantan_004_002_001_084,aku tanyolah dio you kalu nok sambung study nih ah pastu camano nak plan ko gilo soalae aku,7.559,18
Kelantan_004_002_001_085,dok dio kato kalu bulih nok plan lah,3.631625,8
Kelantan_004_002_001_086,tok sey lah cepat cepat anok kae apo sumo takut nanti mace nok perabih study dulu,5.5365,16
Kelantan_004_002_001_088,tok laki dio kijo nih dekat apo syarikat company dekat sinilah dekat bayan lepas nuh bahagian logistik ah,8.9179375,18
Kelantan_004_002_001_090,hoo sedap lah kironyo walopon umur sebayo tapi tok laki dio tuh kijo doh kijo lamo doh,6.85425,17
Kelantan_004_002_001_092,alhamdulillah lah ha,2.340375,3
Kelantan_004_002_001_094,gelenya sedapnyo sedapnyo,2.964875,3
Kelantan_004_002_001_095,nikoh-nikoh ti,1.475,2
Kelantan_004_002_001_097,ti aku bahagio sajo ti duit takdok nok nikoh rano,4.781875,10
Kelantan_004_002_001_099,sokmo doh sokmo gitu mu tok napok jale lah gapolah,4.402625,10
Kelantan_004_002_001_101,eh doh lamo doh gewe nikoh nikoh lah moleknyo tok molek gewe lamo lamo,5.885625,14
Kelantan_004_002_001_103,beloh sano tuh beloh sano tuh gano ti mu gak eh,3.7746875,11
Kelantan_004_002_001_105,tawar hati doh ko,1.596375,4
Kelantan_004_002_001_107,dio takdok effort dio mace ceh gantung tok bertali lagu mano tahu doh dio mace tok bagi harape lah tok buwi harape,6.590125,22
Kelantan_004_002_001_109,tok sey lepas tapi tok sey ikat ah gitu,4.363875,9
Kelantan_004_002_001_111,hola ti duo puluh tigo tahun depe duo puluh pat ti,3.63975,11
Kelantan_004_002_001_114,luso doh ti nok tahun baru duo puluh pat lah biar bule sepuluh pun deh biar bule nae pun ho,4.9713125,20
Kelantan_004_002_001_115,he tahu lah ti  mu jange oyak ti mu tok lamo doh nok kijo ha ore deh doh kijo gak,7.237375,20
Kelantan_004_002_001_116,ah jupo nge ore kijo jugok kiro jolo lah,3.2918125,9
Kelantan_004_002_001_117,mace aku nih meme lah tok lamo jugok nok kijo doh pun nok posting tapi gak,4.5859375,16
Kelantan_004_002_001_119,it's not that easy hola speaking pulok biasolah ore ore bahaso inggeris kae,4.0900625,13
Kelantan_004_002_001_120,ah buke sene ti ha mu ingat rano nok lepas abah aku tuh ingat sene sene nok lepas anok tino dio,6.156875,21
Kelantan_004_002_001_122,eh dio gi doh kelate tapi tok sapa rumoh lah aku susuk kat tesco,5.3493125,14
Kelantan_004_002_001_124,ah tapi kae loni lah ti tunggu lah ti dae ore kijo esok esok ah baru lah kito bulih tunjuk harto kito ko gano,6.497625,24
Kelantan_004_002_001_126,dok ti hoo tragis molek crito abah aku crito abah aku crito abe aku tuh,5.5453125,15
Kelantan_004_002_001_128,ah mulo-mulo ah mace dio mace kantoi berigak berigak buke kantoi kantoi ore luar berigak igak deh ho,8.8334375,18
Kelantan_004_002_001_129,berigak dio tubik nga tino tuh pahtu abah aku napok,2.5541875,10
Kelantan_004_002_001_130,abah aku pun abah aku dio tok kecek terus tok kecek direct kalu abah aku,3.8325625,15
Kelantan_004_002_001_131,dio oyak ko ma aku tok suko lah bowok anok tino ore kae pahtu,4.59525,14
Kelantan_004_002_001_133,ah tok lamo lepas tuh gano tahu ma aku pun crito lah budok budok tino nih baik juruh pahtu ado nego sediri deh,9.4476875,23
Kelantan_004_002_001_134,ah abah aku mace suko lah bunyi mace ore tino  mace gapo ado income sediri,5.584375,15
Kelantan_004_002_001_135,ha buke kato nok ko ore jate sukolah dionyo,3.7108125,9
Kelantan_004_002_001_136,lepah lepah dio tahu tuh sebaik sahaja sebaik sahaja abah aku tahu tuh,5.7305,13
Kelantan_004_002_001_137,few days after takdok gapo gapo clash,7.6444375,7
Kelantan_004_002_001_139,tapi hok clash abah aku tok tahulah abah aku just tahu abe aku nih ado someone tok tahu yang dio clash tuh hati abe aku tuh pun benarnyo,7.9281875,28
Kelantan_004_002_001_141,sajo tuh dio buat status gitu mu oyak dio bolah siye ko takdok gapo doh dio benci doh ko tino tuh,5.5756875,21
Kelantan_004_002_001_143,dok takdok doh ti kosong doh ti,2.697875,7
Kelantan_004_002_001_144,hati dio pado pado ore lain loni,2.8415625,7
